city,record_id,inspection_date,inspection_item,food_category,product_name,vendor_name,district,address,lng,lat,result,violation_detail,sampled_place
臺北市,1011,2025-09-03,蔬果,香辛植物及其他草木本植物,香菜(芫荽),七海餐飲事業股份有限公司(七海),內湖區,臺北市內湖區成功路4段166號2樓,,,不符合規定,公告禁用農藥陶斯松Chlorpyrifos0.03ppm 殺菌劑Dimethomorph達滅芬0.02ppm（標準：0.01ppm以下） 殺菌劑Diniconazole達克利0.03ppm（標準：不得檢出） 殺菌劑Fluopicolide氟比來0.03ppm（標準：0.01ppm以下） 殺菌劑Flusilazole護矽得5.30ppm（標準：不得檢出） 殺線蟲劑Fosthiazate福賽絕0.02ppm（標準：不得檢出） 殺蟲劑Lufenuron祿芬隆0.02ppm（標準：0.01ppm以下） 生長調節劑,七海餐飲事業股份有限公司(七海)/臺北市內湖區成功路4段166號2樓
臺北市,1012,2025-09-03,蔬果,小葉菜類,南部蔥(青蔥),七海餐飲事業股份有限公司(七海),內湖區,臺北市內湖區成功路4段166號2樓,,,不符合規定,殺菌劑Carbendazim貝芬替2.6ppm（標準：1.0ppm以下） 殺蟲劑Chlorfenapyr克凡派2.7ppm（標準：1.0ppm以下） 殺菌劑Pencycuron賓克隆4.2ppm（標準：2.5ppm以下） 殺菌劑Thifluzamide賽氟滅0.03ppm（標準：不得檢出）,七海餐飲事業股份有限公司(七海)/臺北市內湖區成功路4段166號2樓
臺北市,1013,2025-09-03,蔬果,小葉菜類,青蔥,胡O傑,中山區,臺北市中山區民族東路336號第二果菜批發市場19-13攤,,,不符合規定,殺菌劑Difenoconazole待克利1.5ppm（標準：1.0ppm以下） 殺線蟲劑Fenamiphos芬滅松0.03ppm （標準： 0.01ppm以下） 殺蟲劑Profenophos佈飛松1.2ppm（標準：1.0ppm以下） 殺菌劑Propiconazole普克利0.4ppm（標準：0.1ppm以下）,胡O傑/臺北市中山區民族東路336號第二果菜批發市場19-13攤
臺北市,1014,2025-09-03,蔬果,果菜類,彩色甜椒,大田蔬果行,內湖區,臺北市內湖區康寧路1段67號,,,不符合規定,殺蟲劑Chlorfenapyr克凡派0.7ppm（標準：0.5ppm以下） 殺蟲劑Profenophos 佈飛松2.2ppm（標準：1.0ppm以下）,大田蔬果行/臺北市內湖區康寧路1段67號
臺北市,1015,2025-09-03,蔬果,大漿果類,網室栽培特選台農二號紅肉木瓜,福力豪有限公司(福運生鮮),內湖區,臺北市內湖區康寧路1段40號,,,不符合規定,殺蟎劑Fenbutatinoxide芬佈賜0.02ppm（標準：不得檢出）,福力豪有限公司(福運生鮮)/臺北市內湖區康寧路1段40號
臺北市,1016,2025-09-03,蔬果,小葉菜類,芹菜,張O淳,中山區,臺北市中山區民族東路336號第二果菜批發市場第23-13號攤,,,不符合規定,殺菌劑Difenoconazole待克利0.10ppm（標準：0.01ppm以下）,張O淳/臺北市中山區民族東路336號第二果菜批發市場第23-13號攤
臺北市,1017,2025-09-03,蔬果,大漿果類,埔里百香果,無市招水果攤,士林區,臺北市士林區大東路15之13號前,,,不符合規定,殺蟲劑Triazophos三落松1.6ppm（標準：0.5ppm以下）,無市招水果攤/臺北市士林區大東路15之13號前
臺北市,1018,2025-09-03,蔬果,梨果類,紅柿,福力豪有限公司(福運生鮮),內湖區,臺北市內湖區康寧路1段40號,,,不符合規定,殺蟲劑Methomyl納乃得0.6ppm（標準：0.5ppm以下）,福力豪有限公司(福運生鮮)/臺北市內湖區康寧路1段40號
臺北市,1044,2025-09-03,生鮮禽畜肉品；雞蛋、蛋加工品,雞內臟,雞肝,安居市場雞肉攤,大安區,臺北市大安區安居街9巷(安居市場113號攤販),,,不符合規定,羅苯嘧啶(Robenidine hydrochloride)：0.2 ppm(標準：0.1 ppm以下),安居市場雞肉攤/臺北市大安區安居街9巷(安居市場113號攤販)
臺北市,1091,2025-08-26,可供食品使用中藥材,山楂,山楂(仙楂片)(有效日期:2029/5/2),旭明藥行,信義區,臺北市信義區永吉路30巷24號,,,不符合規定,陶斯松(Chlorpyrifos) 0.09ppm（公告禁用農藥）、得克利(Tebuconazole) 0.11 ppm（標準：0.05ppm以下），不符「農藥殘留容許量標準」。,旭明藥行/臺北市信義區永吉路30巷24號
臺北市,1143,2025-08-25,可供食品使用中藥材,百合,無磺龍牙百合(有效日期:2027/12/2),保元蔘藥行,文山區,臺北市文山區木柵路3段97號1樓,,,不符合規定,五氯硝苯(Quintozene (PCNB)) 0.04ppm（公告禁用農藥）、賽洛寧(λ-Cyhalothrin)0.06 ppm（標準：0.04 ppm以下），不符「農藥殘留容許量標準」。,保元蔘藥行/臺北市文山區木柵路3段97號1樓
臺北市,1247,2025-08-05,蔬果,小葉菜類,九層塔(羅勒),霸王川菜餐廳股份有限公司(海霸王長安店),大同區,臺北市大同區長安西路287號1至2樓,,,不符合規定,殺蟲劑Cyromazine賽滅淨3.1ppm（標準：1.0ppm以下） 殺草劑Ametryn草殺淨0.01ppm（標準：不得檢出）,霸王川菜餐廳股份有限公司(海霸王長安店)/臺北市大同區長安西路287號1至2樓
臺北市,1248,2025-08-05,蔬果,根莖菜類,菜頭(白蘿蔔),霸王川菜餐廳股份有限公司(海霸王長安店),大同區,臺北市大同區長安西路287號1至2樓,,,不符合規定,殺蟲劑Clothianidin可尼丁0.03ppm（標準：0.02ppm以下） 殺蟲劑Thiamethoxam賽速安1.16ppm（標準：0.25ppm以下）,霸王川菜餐廳股份有限公司(海霸王長安店)/臺北市大同區長安西路287號1至2樓
臺北市,1249,2025-08-05,蔬果,小葉菜類,青蔥,環南市場蔬菜攤0275,萬華區,臺北市萬華區環河南路2段245號,,,不符合規定,殺菌劑Pyribencarb派本克0.02ppm（標準：不得檢出）,環南市場蔬菜攤0275/臺北市萬華區環河南路2段245號
臺北市,1250,2025-08-05,蔬果,根莖菜類,新鮮白夢卜(白蘿蔔),順豐蔬果行,北投區,臺北市北投區清江路22號,,,不符合規定,殺蟲劑Clothianidin 可尼丁0.20ppm（標準：0.02ppm以下）,順豐蔬果行/臺北市北投區清江路22號
臺北市,1251,2025-08-05,蔬果,豆菜類,菜豆(豇豆),環南市場蔬菜攤0155,萬華區,臺北市萬華區環河南路2段245號,,,不符合規定,殺蟲劑Tolfenpyrad脫芬瑞0.05ppm（標準：0.01 ppm以下）,環南市場蔬菜攤0155/臺北市萬華區環河南路2段245號
臺北市,1252,2025-08-05,蔬果,根莖菜類,嚴選白蘿蔔,優食好物台灣股份有限公司(優市大安店),大安區,臺北市大安區安和路2段32巷23號1樓,,,不符合規定,殺蟲劑Thiamethoxam賽速安0.63ppm（標準：0.25ppm以下）,優食好物台灣股份有限公司(優市大安店)/臺北市大安區安和路2段32巷23號1樓
臺北市,1253,2025-08-05,蔬果,果菜類,辣椒,馬來亞餐廳有限公司,大同區,臺北市大同區長安西路287之2號1樓,,,不符合規定,殺菌劑Prochloraz撲克拉0.02ppm（標準：0.01ppm以下）,馬來亞餐廳有限公司/臺北市大同區長安西路287之2號1樓
臺北市,1306,2025-08-01,中秋食品、烤肉食品、烤肉用容器具,生鮮水產,產銷履歷白蝦仁,家福股份有限公司台北天母分公司熟食區,士林區,台北市士林區德行西路47號,,,不符合規定,西氟沙星0.03ppm(標準:不得檢出),家福股份有限公司台北天母分公司熟食區/台北市士林區德行西路47號
臺北市,1320,2025-07-31,散裝飲冰品及配料,飲料,蘆薈汁(不含配料),溢生蔘藥行(市招：溢生中藥青草行),萬華區,臺北市萬華區廣州街177號,,,不符合規定,沙門氏桿菌：陰性 腸桿菌科：1.6x10^3 CFU/mL (標準：10 CFU/mL),溢生蔘藥行(市招：溢生中藥青草行)/臺北市萬華區廣州街177號
臺北市,1321,2025-07-31,散裝飲冰品及配料,飲料,蘆薈汁(不含配料),弘順中藥行(市招：弘順青草店),萬華區,臺北市萬華區廣州街185號,,,不符合規定,沙門氏桿菌：陰性 腸桿菌科：7.8x10^2 CFU/mL (標準：10 CFU/mL),弘順中藥行(市招：弘順青草店)/臺北市萬華區廣州街185號
臺北市,1466,2025-07-11,食品容器具,食品容器具,餐盒（ZY-20-C012底黑）,家福股份有限公司(樂福食堂),內湖區,臺北市內湖區民善街88號,,,不符合規定,標示不符合規定:外箱耐熱溫度標示（-10~120℃）與本體（0-110℃）不相同,家福股份有限公司(樂福食堂)/臺北市內湖區民善街88號
臺北市,1517,2025-07-10,食品容器具,食品容器具,礦岩鑄造不沾雪平鍋(無毒),特力屋股份有限公司和樂士林分公司(HOLA特力和樂),士林區,臺北市士林區基河路258號B1,,,不符合規定,標示不符合規定:1.未明確指稱材質之中文名稱或通用符號（不沾塗層）2.未標示耐熱溫度,特力屋股份有限公司和樂士林分公司(HOLA特力和樂)/臺北市士林區基河路258號B1
臺北市,1545,2025-07-09,蔬果,大漿果類,帆船越南干堯榴槤(A4),長鑫水果行,中山區,臺北市中山區民族東路336號,,,不符合規定,殺菌劑Prochloraz撲克拉0.03ppm（標準：0.01ppm以下） 殺菌劑Procymidone撲滅寧0.08ppm（標準：0.01ppm以下）,長鑫水果行/臺北市中山區民族東路336號
臺北市,1570,2025-07-08,生鮮禽畜肉品；雞蛋、蛋加工品,雞內臟,雞肝,無市招家禽肉攤,內湖區,臺北市內湖區五分街18號,,,不符合規定,脫氧羥四環黴素(Doxycycline)：3.6 ppm (標準：0.3 ppm以下),無市招家禽肉攤/臺北市內湖區五分街18號
臺北市,1579,2025-07-07,食品容器具,食品容器具,新版櫻花日式餐盒,大戶屋大安店,大安區,臺北市大安區復興南路1段323號B1,,,不符合規定,標示不符合規定:1.國內負責廠商地址不齊全,大戶屋大安店/臺北市大安區復興南路1段323號B1
臺北市,1594,2025-07-04,蔬果,小葉菜類,香才（芫荽）,璞園餐飲事業有限公司(台南海鮮會館),士林區,臺北市士林區基河路130號地下一層,,,不符合規定,殺草劑Atrazine草脫淨0.07ppm（標準：不得檢出）,璞園餐飲事業有限公司(台南海鮮會館)/臺北市士林區基河路130號地下一層
臺北市,1595,2025-07-04,蔬果,小葉菜類,九層塔(羅勒),豪光回田實業有限公司(回田蔬苑),士林區,臺北市士林區中正路357號1樓,,,不符合規定,殺草劑Ametryn草殺淨0.01ppm（標準：不得檢出）,豪光回田實業有限公司(回田蔬苑)/臺北市士林區中正路357號1樓
臺北市,1602,2025-07-04,蔬果,小葉菜類,九層塔(羅勒),美麗網室有機蔬菜,士林區,高冷蔬菜士東專賣店/臺北市士林區士東路100號士東市場第108及109號攤,,,不符合規定,殺蟲劑Cyromazine賽滅淨1.7ppm （標準：1.0ppm以下） 殺蟲劑Chlorfenapyr克凡派3.9ppm（標準：1.0ppm以下） 殺蟲劑Deltamethrin第滅寧0.4ppm（標準：0.2ppm以下） 殺菌劑Fluopicolide氟比來3.4ppm （標準：3.0ppm以下） 殺菌劑Procymidone撲滅寧9.4ppm（ 標準： 5.0ppm以下） 殺菌劑Propamocarb hydrochloride普拔克11.2ppm（標準：10.0ppm以下）,美麗網室有機蔬菜/高冷蔬菜士東專賣店/臺北市士林區士東路100號士東市場第108及109號攤
臺北市,1603,2025-07-04,蔬果,豆菜類,豇豆,草山新鮮蔬菜,士林區,臺北市士林區士東路100號士東市場第112號攤,,,不符合規定,殺蟲劑3-羥基加保扶（ 3-OH Carbofuran）0.01ppm（標準：不得檢出）,草山新鮮蔬菜/臺北市士林區士東路100號士東市場第112號攤
臺北市,1604,2025-07-04,蔬果,大漿果類,特選榴槤,重慶水果行,萬華區,臺北市萬華區萬大路533號地號0726,,,不符合規定,殺菌劑Procymidone撲滅寧0.04ppm（標準：0.01ppm以下）,重慶水果行/臺北市萬華區萬大路533號地號0726
臺北市,1605,2025-07-03,蔬果,核果類,荔枝(玉荷包),粘O福,中山區,臺北市中山區民族東路410巷20號前,,,不符合規定,殺菌劑Pyraclostrobin百克敏0.8ppm（標準：0.5ppm以下 ）,粘O福/臺北市中山區民族東路410巷20號前
臺北市,1606,2025-07-03,蔬果,小葉菜類,九層塔(羅勒),張O蓮,中山區,臺北市中山區民族東路410巷2弄20號前,,,不符合規定,殺草劑Ametryn草殺淨0.01ppm（標準：不得檢出） 殺蟲劑Chlorfenapyr克凡派2.2 ppm（標準：1.0ppm 以下） 殺菌劑Dimethomorph達滅芬3.9ppm（標準：2.5ppm以下）,張O蓮/臺北市中山區民族東路410巷2弄20號前
臺北市,1616,2025-07-03,蔬果,香辛植物及其他草木本植物,香菜(芫荽),阿芳蔬果攤,信義區,臺北市信義區永吉路278巷1弄30號/永吉市場C01,,,不符合規定,殺草劑Oxadiazon樂滅草0.02ppm （ 標準： 0.01ppm 以下） 殺菌劑Propamocarb hydrochloride普拔克0.03ppm（標準：0.01ppm以下）,阿芳蔬果攤/臺北市信義區永吉路278巷1弄30號/永吉市場C01
臺北市,1630,2025-07-02,蔬果,小葉菜類,九層塔(羅勒),阿生辛香料,萬華區,臺北市萬華區環河南路2段245號環南市場蔬菜區259.260號攤,,,不符合規定,殺菌劑Difenoconazole待克利0.02ppm（標準：0.01ppm以下） 殺蟲劑Indoxacarb因得克0.03ppm（標準：0.01ppm以下）,阿生辛香料/臺北市萬華區環河南路2段245號環南市場蔬菜區259.260號攤
臺北市,1645,2025-07-02,蔬果,小葉菜類,九層塔(羅勒),22號蔬果園,萬華區,臺北市萬華區西藏路125巷22號1樓,,,不符合規定,殺菌劑Pyraclostrobin百克敏0.02ppm（標準：0.01 ppm以下）,22號蔬果園/臺北市萬華區西藏路125巷22號1樓
臺北市,1651,2025-07-01,蔬果,豆菜類,甜豆去蒂(豌豆),高雄空廚股份有限公司松山廠,松山區,臺北市松山區敦化北路405巷123弄9號1、2樓,,,不符合規定,殺菌劑Carbendazim貝芬替0.7ppm（標準：0.5ppm以下） 殺菌劑Diniconazole達克利0.03ppm（標準：不得檢出）,高雄空廚股份有限公司松山廠/臺北市松山區敦化北路405巷123弄9號1、2樓
臺北市,1652,2025-07-01,蔬果,小葉菜類,皇宮菜(落葵),小亞蔬果行,內湖區,臺北市內湖區五分街48號,,,不符合規定,殺菌劑Chlorothalonil四氯異苯腈4.5ppm（標準：2.0 ppm以下） 殺蟲劑Tebufenozide得芬諾7.9ppm（標準：5.0ppm以下） 殺蟲劑Thiamethoxam賽速安2.2ppm（標準：2.0ppm以下） 殺蟲劑Cyhalothrin賽洛寧4.3ppm（標準：1.0ppm以下）,小亞蔬果行/臺北市內湖區五分街48號
臺北市,1653,2025-07-01,蔬果,根莖菜類,白蘿蔔,高雄空廚股份有限公司松山廠,松山區,臺北市松山區敦化北路405巷123弄9號1、2樓,,,不符合規定,殺蟲劑Clothianidin可尼丁0.14ppm（標準：0.02ppm以下） 殺蟲劑Thiamethoxam賽速安0.50ppm（標準：0.25ppm以下）,高雄空廚股份有限公司松山廠/臺北市松山區敦化北路405巷123弄9號1、2樓
臺北市,1654,2025-07-01,蔬果,香辛植物及其他草木本植物,台灣特選香菜(芫荽),幸福品味實業股份有限公司(Mayfull),內湖區,臺北市內湖區民善街128號,,,不符合規定,殺草劑Linuron理有龍0.03ppm（標準：不得檢出）,幸福品味實業股份有限公司(Mayfull)/臺北市內湖區民善街128號
臺北市,1655,2025-07-01,蔬果,豆菜類,長豆(豇豆),小亞蔬果行,內湖區,臺北市內湖區五分街48號,,,不符合規定,殺蟲劑3-羥基加保扶（ 3-OH Carbofuran）0.02ppm（標準：不得檢出）,小亞蔬果行/臺北市內湖區五分街48號
臺北市,1737,2025-06-24,攤商及流動攤販即食食品,即食食品,烏骨雞,雞掌櫃,士林區,臺北市士林區德行東路109巷6號前,,,不符合規定,1.金黃色葡萄球菌:<10CFU/g(<100CFU/g) 2.沙門氏桿菌:陽性(陰性) 3.單核球增多性李斯特菌::<10CFU/g(<100CFU/g),雞掌櫃/臺北市士林區德行東路109巷6號前
臺北市,1768,2025-06-19,市售產品塑化劑含量,膠囊錠狀食品,六鵬魚油軟膠囊,振生大藥局,北投區,臺北市北投區中央北路3段61號,,,不符合規定,DBP:6.31ppm (指標值:0.6ppm),振生大藥局/臺北市北投區中央北路3段61號
臺北市,1803,2025-06-17,散裝飲冰品及配料,冰品,HERSHEYS FREEZE牛奶巧克力冰沙,滿大人餐飲有限公司,中山區,臺北市中山區民權東路2段7號,,,不符合規定,腸桿菌科：9.6x10^3 CFU/mL (標準：10 CFU/mL),滿大人餐飲有限公司/臺北市中山區民權東路2段7號
臺北市,1804,2025-06-17,散裝飲冰品及配料,飲料,大紅袍烏龍,滿大人餐飲有限公司,中山區,臺北市中山區民權東路2段7號,,,不符合規定,腸桿菌科：1.7x10^5 CFU/mL (標準：10 CFU/mL),滿大人餐飲有限公司/臺北市中山區民權東路2段7號
臺北市,1851,2025-06-12,散裝飲冰品及配料,飲料,經典紅茶(含冰塊),春蘭新飲文化股份有限公司(市招：毛青茶室),松山區,臺北市松山區八德路4段198號/營登地：臺北市中山區松江路365號1樓,,,不符合規定,腸桿菌科：3.2x10^3 CFU/mL (標準：10 CFU/mL),春蘭新飲文化股份有限公司(市招：毛青茶室)/臺北市松山區八德路4段198號/營登地：臺北市中山區松江路365號1樓
臺北市,1852,2025-06-12,散裝飲冰品及配料,冰品,牛奶風味霜淇淋(不含配料),金探吉事業有限公司內湖分店(市招：荖子鍋內湖店),內湖區,臺北市內湖區民善街88號,,,不符合規定,腸桿菌科：95 CFU/g (標準：10 CFU/mL),金探吉事業有限公司內湖分店(市招：荖子鍋內湖店)/臺北市內湖區民善街88號
